Username,Rating,Review,App,Sentiment
Pengguna Google,1,"baru pertama kali download di hp ini dan nomor baru, tapi voucher pengguna barunya gak bisa di pakai katanya voucher itu prnh aku pake, pdhl gk prnh aku pake",Shopee,Sangat Negatif
Pengguna Google,1,Aplikasinya malah mengecewakan tidak seperti dulu lagi. baru juga klik pesan mau saya batalin langsung eh suruh nunggu persetujuan pihak penjual besoknyaa kok dengan sepihaknya penjual mengirim saja dengan enteng dan status pembatalan ditolak. ada juga saya beli paket eh udh 1 minggu gak di proses dan pihak penjual tidak aktif gini amat si jual barang tanpa persetujuan pembeli?,Shopee,Sangat Negatif
Pengguna Google,5,"Aplikasi dan tokonya emang bagussss, cuma tlg dong shopee jadiin concern, evaluasi Pengiriman lewat JNE,, udahh bener2 bikin jengkel ekspedisi 1 itu,, dikota saya bahkan rating agennya cuma bintang 1, karna gak prof sama sekaali,, sayang jnt dicut, sekarang cm spx yg amanah cepat pengirimannya",Shopee,Sangat Positif
Pengguna Google,5,sangat membantu bnget,Shopee,Sangat Positif
Pengguna Google,1,apk terlalu beratttt!!!,Shopee,Sangat Negatif
Pengguna Google,5,"cinta bngt sm Shopee karena harganya murah beda aplikasi lain, setia 1 aplikasi shopee",Shopee,Sangat Positif
Pengguna Google,5,sangat suka,Shopee,Sangat Positif
Pengguna Google,5,"suka bnget cpat,dan tepat",Shopee,Sangat Positif
Pengguna Google,5,alhamdulillah selama beli di shopee aman dan amanah.,Shopee,Sangat Positif
Pengguna Google,5,"puasa lah , makasih shopee,.cuman satu kekurangan nya Masi banyak tokoh yg nga amanah , makasih shopee.🙏🙏🙏",Shopee,Sangat Positif
Pengguna Google,4,bisa beli dan setiap nya ada promo dan gratis ongkir,Shopee,Positif
Pengguna Google,5,"cepat, murah, kurirnya amanah sudah ada kurir langganan jadinya mudah",Shopee,Sangat Positif
Pengguna Google,5,puas sekali belanja online di shopee,Shopee,Sangat Positif
Pengguna Google,5,sangat bagus👍👍,Shopee,Sangat Positif
Pengguna Google,5,sejauh ini masih sesuai ekspetasi tingkatkan terus mutu shopee 👍👍,Shopee,Sangat Positif
Pengguna Google,5,layanan baguuuus,Shopee,Sangat Positif
Pengguna Google,5,Shope terbaik,Shopee,Sangat Positif
Pengguna Google,5,wah sekarang belanja nggak perlu ribet dan dijamin cepet sampai banyak cashback juga diskon suka banget deh shopee ✨🥳🩷,Shopee,Sangat Positif
Pengguna Google,5,"shopee ,siiiip lah",Shopee,Sangat Positif
Pengguna Google,5,rilpic,Shopee,Sangat Positif
Pengguna Google,5,ongkir lebih murah/ambyar lg,Shopee,Sangat Positif
Pengguna Google,5,mantulll,Shopee,Sangat Positif
Pengguna Google,1,buruk banget paket hilang dan dananya belum masuk . itu sebenarnya paket hilang apa kalian jual wey,Shopee,Sangat Negatif
Pengguna Google,5,memudahkan bagi saya yg orangnya males keluar 😁,Shopee,Sangat Positif
Pengguna Google,5,sangat membantu sy,Shopee,Sangat Positif
Pengguna Google,5,siap,Shopee,Sangat Positif
Pengguna Google,3,Tiga bintang dulu karena sp later saya selalu gagal padahal di lazada bagus terpercaya ga ada kendala dan selalu dinaikan limit,Shopee,Netral
Pengguna Google,5,sangat membantu kurangi penjual penipuan dong biar kam,Shopee,Sangat Positif
Pengguna Google,5,spaylater dan dipinjam sensitif udah lama di blokir,Shopee,Sangat Positif
Pengguna Google,1,bintang satu karna coin gratis yang katanya max25k tapi malah dikasih 100 doang,Shopee,Sangat Negatif
Pengguna Google,5,sangat puas dengan hasilnya,Shopee,Sangat Positif
Pengguna Google,5,Aplikasi ini sangat membantu dan juga barang²nya murah dan aku selalu dpt gratis ongkir....emang sih shoppe paling bagus sihhh👍👍,Shopee,Sangat Positif
Pengguna Google,2,"Tolong UI dipersimple, Kurangin hal hal ga penting, kayak live di beranda, games, telur iklan bejibun live banyak bikin UI semakin berat, kadang sampai gabisa dipencet, ini aplikasi belanja, gausah kasih game game gajelas live live gajelas, kalo bisa shopee pay juga hapus di aplikasi shopee, udah ada aplikasi shopee pay terpisah jadi yang didalem apk shopee hapus aja, kayak aplikasi pembayaran lain gituloh, aplikasi ijo aja ga seberat ini, come on lah shopee",Shopee,Negatif
Pengguna Google,5,kurir ramah barang pesanan sesuai keinginan,Shopee,Sangat Positif
Pengguna Google,5,belnja mudah dan murang gratis ongkir,Shopee,Sangat Positif
Pengguna Google,5,Belanja murah dan pas buat kantong,Shopee,Sangat Positif
Pengguna Google,5,pengiriman cepat gratis ongkir,Shopee,Sangat Positif
Pengguna Google,1,pengiriman lewat spx sekarang lebih lama 4 hari sampai 7 hari,Shopee,Sangat Negatif
Pengguna Google,5,"belanja disini enak, lebih hemat",Shopee,Sangat Positif
Pengguna Google,5,cepat sampai paket nya mantap,Shopee,Sangat Positif
Pengguna Google,5,mantul 👍,Shopee,Sangat Positif
Pengguna Google,4,download shopee sekarang,Shopee,Positif
Pengguna Google,5,selalu sukses,Shopee,Sangat Positif
Pengguna Google,5,lebiih diperhatikan lagi spay laternya. kita ajukan tidk pernah ditrima.,Shopee,Sangat Positif
Pengguna Google,5,bagusss polll soal nya aku beli aplikasi ini pas dateng semuanya sama persis,Shopee,Sangat Positif
Pengguna Google,5,Mudah murah dan cepat,Shopee,Sangat Positif
Pengguna Google,5,rebahan bisa dapat uang,Shopee,Sangat Positif
Pengguna Google,5,Pelayanan shopee is the best ...,Shopee,Sangat Positif
Pengguna Google,5,belanja jadi mudah dan hemat tidak capai produk bebas pilih sesuai bajet terima kasih shopee,Shopee,Sangat Positif
Pengguna Google,5,dari toko-toko lain Shopee lah yg paling bagus,Shopee,Sangat Positif
Pengguna Google,1,"Udah deh kita beralih ke sebelah aja app tt, shpee pengiriman gak bisa di percaya, suka nyasar ke mana2, apa lagi pakai si cepat, apa lagi barang keburu di pakai, parah",Shopee,Sangat Negatif
Pengguna Google,5,sangat membantu...,Shopee,Sangat Positif
Pengguna Google,5,mantap tepat waktu,Shopee,Sangat Positif
Pengguna Google,1,"Sory min jadi 2 bintangnya, sekarang jadi aplikasi paling berat di hp saya, lalu sekarang gak bisa upload gambar kalo pesanan dah selesai",Shopee,Sangat Negatif
Pengguna Google,5,"sudah lama memakai Shopee buat belanja, segala keperluan, dan selama ini puas banget , semoga kedepanya lebih baik lagi, untuk jasa pengiriman mungkin lebih baik dalam pengecekan barangnya ada nomor telp kurir bs dicantumkan supaya bisa konfirmasi bilamana disaat kita sedang tdk di rumah bs mengkondisikan ketika memakai pembayaran COD.. utk kurir selama ini pelayanan yang baik.. sukses selalu",Shopee,Sangat Positif
Pengguna Google,4,belanja online membuat kita banyak pilihan .sayang banyak toko atau penjual yang kurang baik dalam pelayanan atau barang tidak sesuai dengan ..yang di harapkan . terimakasih buat .Shopee.,Shopee,Positif
Pengguna Google,5,Shopee pelayanan terbaik,Shopee,Sangat Positif
Pengguna Google,5,"Sangat baik ,pelayan nya bagus dan Ramah",Shopee,Sangat Positif
Pengguna Google,5,Pesanan sampai sesuai dan tepat waktu terima kasih shopee,Shopee,Sangat Positif
Pengguna Google,5,apk memuaskan tapi semenjak pengeriman tidak pakek jnt sangat lambat biasanya 2-3 hari sudah sampai sekarang minimal 5 hari baru sampai,Shopee,Sangat Positif
Pengguna Google,5,"saya. suka belanja online di shopee, produk yang dijual bagus bagus, gratis ongkir diskon Alhamdulillah sudah berlangganan,4 tahun,",Shopee,Sangat Positif
Pengguna Google,1,parahh kurir nya udh telat 2 hari barabg ga nyamepe nyampe,Shopee,Sangat Negatif
Pengguna Google,5,dengan adanya shopee sangat membantu.,Shopee,Sangat Positif
Pengguna Google,5,sangat membantu.,Shopee,Sangat Positif
Pengguna Google,5,belanja di shopy harganya murah dan barang nya bagus cocok dengan harga,Shopee,Sangat Positif
Pengguna Google,5,layanan cpt,Shopee,Sangat Positif
Pengguna Google,5,mantap cuman Paylater ku di bekukan,Shopee,Sangat Positif
Pengguna Google,5,cukup baik,Shopee,Sangat Positif
Pengguna Google,5,pengalaman belanja yg mengesankan banyak gratis ongkir mudah dan cepat proses pengantarannya,Shopee,Sangat Positif
Pengguna Google,1,"Pengirimanya lama, kurirnya juga lelet, udah ditunggu tau taunya malah gk dapet, katanya besok pas ditunggu lagi malah alesan besok lagi, ini pihak shoope kenapa dah",Shopee,Sangat Negatif
Pengguna Google,5,its dhe beast bintang yg bicara,Shopee,Sangat Positif
Pengguna Google,1,Pengiriman spx lama,Shopee,Sangat Negatif
Pengguna Google,5,baguss bgt,Shopee,Sangat Positif
Pengguna Google,5,josss,Shopee,Sangat Positif
Pengguna Google,1,mkin ksini mkin parah systemnya sering eror dan pelit voucher. mau order dibatalkan trz...,Shopee,Sangat Negatif
Pengguna Google,5,bagus banget pengiriman gak mahal pas deh buat soping soping💔😭,Shopee,Sangat Positif
Pengguna Google,4,sudah bagus cuma sering ada perubahan tanggal atau waktu di estimasi pengiriman saja.,Shopee,Positif
Pengguna Google,1,"pengiriman terlalu lama,",Shopee,Sangat Negatif
Pengguna Google,5,bagus 👍👍 tapi boong,Shopee,Sangat Positif
Pengguna Google,4,Kak kok shoppe ku perlu dipulihkan ?,Shopee,Positif
Pengguna Google,1,ngapa lah harus putus kontrak sama jnt? mana pengiriman pakai SPX ni lelet. lama. kurirnya ndk profesional harus kita yang jemput ke tempat dia. balikkan lah jnt tu. spx yg harus di hapuskan,Shopee,Sangat Negatif
Pengguna Google,5,serba guna serba ada,Shopee,Sangat Positif
Pengguna Google,5,baik pisan 👍👍👍👍👍,Shopee,Sangat Positif
Pengguna Google,5,sangat membantu dan brmanfaat,Shopee,Sangat Positif
Pengguna Google,5,baru kali ini di shopee saya menerima barang begituh lambat. mohon diperhatikan dan ditingkatkan pelayanan shopee dan team,Shopee,Sangat Positif
Pengguna Google,5,shoppee bisa diandalkan dan aman jika ada yg meragukan bisa dipercaya,Shopee,Sangat Positif
Pengguna Google,5,terimakasih dengan ada nya shopee saya sangat merasa terbantu lanca dan amanah,Shopee,Sangat Positif
Pengguna Google,5,good gampang banget,Shopee,Sangat Positif
Pengguna Google,5,"aplikasi belenja online yg bagus, banyak pilihan barang.",Shopee,Sangat Positif
Pengguna Google,5,shopee yg terbaik,Shopee,Sangat Positif
Pengguna Google,5,Sangat bagus dan banyak voucher,Shopee,Sangat Positif
Pengguna Google,4,lamaaaaa ngirim kode or link,Shopee,Positif
Pengguna Google,5,kami sangat senang shopee telah membantu,Shopee,Sangat Positif
Pengguna Google,1,Mohon maaf aplikasi ini kami hapus dulu. Karena kurir SPX sangat buruk pelayanannya. Tidak seperti kurir yang lain. Padahal dari dulu udah langganan pakai Shoppe.,Shopee,Sangat Negatif
Pengguna Google,5,top bgt,Shopee,Sangat Positif
Pengguna Google,5,mau beli barang di shopee aja di jamin murah meriah🥳🤩,Shopee,Sangat Positif
Pengguna Google,5,selama berlangganan di shoope semua barang yg sy order rata2 memuaskan,Shopee,Sangat Positif
Pengguna Google,3,ko sekarang pengirimanya lama sekalihh🥲,Shopee,Netral
Pengguna Google,1,"kasih keterangan nomor telp nya kurir napaa saya kalo ga dirumah susahh apalagi uang nya ga saya titipin orang rumah,soalnya org rumah gamau talangin, jadi males lagi² paket di kembaliin penjual padahal udah PO sebulan.",Shopee,Sangat Negatif
Pengguna Google,5,"Alhamdulillah, aplikasi ini sangat berguna, kalo ada bintang 10 aku kasih deh, terimakasih shoppeee",Shopee,Sangat Positif
Pengguna Google,5,"belanja puas, banyak diskon",Shopee,Sangat Positif
Pengguna Google,5,"sangat membantu, biarpun jauh dari keluarga,, dgn adanya Shopee jdi bisa menuhin kebutuhan nya,,",Shopee,Sangat Positif
Pengguna Google,5,"masih ngebleng ka putih polos d lyr hp pas liat detail pesanan, anehnya hanya di shopee aja loh yg ngebleng",Shopee,Sangat Positif
Pengguna Google,4,👍🏻👍🏻👍🏻,Shopee,Positif
Pengguna Google,5,Menyenangkan..,Shopee,Sangat Positif
Pengguna Google,5,shopee memang top markotop sangat2 membantu ekonomi keluarga mudah cepat praktis n tdk ribet,Shopee,Sangat Positif
Pengguna Google,2,ada saja gebarakan terbaru shopee selalu saja update yang ga jelas.. sekarang kurir jnt yang di hilangkan. kurir andalan saya g pernah kecewa. spx lama barang sering rusak. jne sering retur barang ga mau antar alamat. sicepat paling lama dan agen susah di cari.. auto pada pindah kesebelah org belanja.,Shopee,Negatif
Pengguna Google,5,bagus pokok nya belanja di shopee,Shopee,Sangat Positif
Pengguna Google,5,pengiriman cepat..sesuai dengan yg di harapkan.,Shopee,Sangat Positif
Pengguna Google,5,tidak perlu kata kata yg penting bintang 5,Shopee,Sangat Positif
Pengguna Google,5,sudah sering belanja di shopee terpercaya keamananx.toko cepat merespon tepat waktu barang tiba.pilihan barang banyak,Shopee,Sangat Positif
Pengguna Google,5,"harga murah, banyak pilihan,semua jenis barang ada",Shopee,Sangat Positif
Pengguna Google,2,"awalnya bagus,tapi lama kelamaan gak bagus lg fitur cod gak aktif, ekspedisi JNT tidak tersedia lagi 😏😏😏",Shopee,Negatif
Pengguna Google,5,Oke mantap !,Shopee,Sangat Positif
Pengguna Google,5,"Toko yg jàdi teman produsen en konsuméñ di Ñkri .Màntul deh !!! , 😂😂😂 👍🏼👍🏼👍🏼❤️",Shopee,Sangat Positif
Pengguna Google,4,alhamdulillaaah shopee jg emang bagus smoga berkah amin,Shopee,Positif
Pengguna Google,1,"pengiriman amat sangat cepat,bagai kilat membahana,pesan tanggal 9 di kirim tanggal 2 bulan berikut nya,sangat josss dan gandossss",Shopee,Sangat Negatif
Pengguna Google,5,"Bagus bgt aplikasi nya untuk belanja online, dan sangat lengkap sekali mulai dari Live dan lainnya dengan Live di shopee kita bisa berjualan, terus update biar semakin bagus yaa🤩🥰",Shopee,Sangat Positif
Pengguna Google,5,sangat membantu jika ingin mencari barang yang kita mau,Shopee,Sangat Positif
Pengguna Google,5,"pengalaman pertama belanja di shopee awalnya ragu ,ternyata brang sesauia sama yg di dipesan.",Shopee,Sangat Positif
Pengguna Google,1,gabisa dii buka,Shopee,Sangat Negatif
Pengguna Google,5,sangat membantu banyk orng memiliki apk ini sangat menyenangkan jdi bisa beli barang yg di ingin kan,Shopee,Sangat Positif
Pengguna Google,5,alhamdulillah,Shopee,Sangat Positif
Pengguna Google,1,kecewa saya paket serung dtng terlambat.tdk sesuai sama tgl yang d jadwalkan,Shopee,Sangat Negatif
Pengguna Google,5,sangat sangat bagus ..,Shopee,Sangat Positif
Pengguna Google,1,Hati2 belanja d shoppe via live ...banyak penipuannya ...pengembalian ajah ngga d respon meski sudah d chat d tilp ...pihak shoppe sepertinya bekerja sama ...meski akun d laporkan nyatanya masih tetap live ..hati2 jgn jadi korban ...,Shopee,Sangat Negatif
Pengguna Google,2,bagus kokoh,Shopee,Negatif
Pengguna Google,5,Memudahkan berbelanja di dunia maya,Shopee,Sangat Positif
Pengguna Google,5,pengiriman cepat waktu,Shopee,Sangat Positif
Pengguna Google,5,belanja online paling mudah dan tidak mengecewakan,Shopee,Sangat Positif
Pengguna Google,5,"pengiriman sesuai dengan tanggal Optimasinya, ayo download Shopee biar belanja lebih mudah",Shopee,Sangat Positif
Pengguna Google,1,"keren harga di shoppe murah murah,sukses terus""boleh kali IP 13 harga 2jt""",Shopee,Sangat Negatif
Pengguna Google,5,"belanja mudah, cepat, dan murah",Shopee,Sangat Positif
Pengguna Google,5,Mantap 👌,Shopee,Sangat Positif
Pengguna Google,5,shopee oke,Shopee,Sangat Positif
Pengguna Google,3,saya pernah beli barang tpi tidak sesuai gambar kecewa banget,Shopee,Netral
Pengguna Google,1,udah salah nomor ngebentak lagi sangat bad attitude,Shopee,Sangat Negatif
Pengguna Google,5,sangat cocok,Shopee,Sangat Positif
Pengguna Google,5,Terimakasih telah memperbaiki layanannya,Shopee,Sangat Positif
Pengguna Google,5,Ok Bangeeettt,Shopee,Sangat Positif
Pengguna Google,1,"Bintang 1, lucu shopee ini ga lagi jualan disini ga full diganti sudah di asuransikan produk nya tapi ga bisa di tambahkan emang ngebug dari shopee nya yang disalahkan malah seller nya aneh emang diganti cuman 10x ongkir lagi barang saya harga 3.5Jt diganti cuman 448K ga ada setengah harga😂",Shopee,Sangat Negatif
Pengguna Google,5,lumayan bagus.bisa beli barang kok murah harganya,Shopee,Sangat Positif
Pengguna Google,5,"sistem pembelanjaan disini bagus sekali, dan ada spaylater ny juga 🤩👍",Shopee,Sangat Positif
Pengguna Google,5,aplikasi terbaik yang pernah saya pakai semuanya komplit ada di sini,Shopee,Sangat Positif
Pengguna Google,5,Aplikasi nya bagus suka deh pokok nya kalo pengen belanja online instal aplikasi ini aja dijamin no nipu nipu bagus nyaa,Shopee,Sangat Positif
Pengguna Google,5,memudahkan apa yg sy butuhkan dgn baik,Shopee,Sangat Positif
Pengguna Google,5,membantu dalam mencari barang yang sesuai,Shopee,Sangat Positif
Pengguna Google,5,Mantapp,Shopee,Sangat Positif
Pengguna Google,4,"mmg bgs belanja di Shopee tapi kadang barang tidak sesuai dgn pesanan saya SDH berapa kali belanja selalu tertipu , pesanan hp Oppo yg datang hp kentang ,😪😪",Shopee,Positif
Pengguna Google,1,"apk nya jelek bgt suka ngelag masa mau checkout gabisa padahal gapernah ngelakuin pelanggaran tapi akun dibatasi gimanaa sih, mana tadi udh aku isi saldo mau chekout malah gabisa, tolong diperbaiki min akun ku🙏🏻",Shopee,Sangat Negatif
Pengguna Google,4,bgus,Shopee,Positif
Pengguna Google,5,aplikasi ini sangat membantu,Shopee,Sangat Positif
Pengguna Google,5,Bagus apk nya,Shopee,Sangat Positif
Pengguna Google,5,Shopee memang bisa mempermudah belanja kami sekeluarga,Shopee,Sangat Positif
Pengguna Google,5,"tolong aktifkan kembali akun shopee saya ,,, karena shopee favorit saya paling top dan is the best",Shopee,Sangat Positif
Pengguna Google,3,kenapa sekarang nggak bisa COD,Shopee,Netral
Pengguna Google,5,"kemudahan mencari produk,ongkir dan estimisasi pengiriman harus bisa bersaing.",Shopee,Sangat Positif
Pengguna Google,5,shopee mantap.....,Shopee,Sangat Positif
Pengguna Google,3,shoppe skrang terlalu berat banyak sekali isi isi di dalam nya.. lebih baik isi nya adalah Toko dan live dan video jualan .. untuk game dll itu di pisahkan di aplikasi lain untuk shoppe game.. itu saran saya,Shopee,Netral
Pengguna Google,5,tidak bisa diungkapkan dg kata-kata....,Shopee,Sangat Positif
Pengguna Google,1,Ga ada J&T,Shopee,Sangat Negatif
Pengguna Google,5,saya kuat belanja disini,Shopee,Sangat Positif
Pengguna Google,5,mantap!!,Shopee,Sangat Positif
Pengguna Google,5,"bagus,..",Shopee,Sangat Positif
Pengguna Google,5,Setelah beberapa tahun menggunakan apl ini. Sy merasa sangat terbantu sekali dgn apl ini.... trimakasih shopee,Shopee,Sangat Positif
Pengguna Google,5,"memudah kan untuk belanja dan murah dan banyak ongkir yang 0,rp Nya",Shopee,Sangat Positif
Pengguna Google,5,MasyaAllah ini bagus banget aplikasi nyaa,Shopee,Sangat Positif
Pengguna Google,5,Pelayanan memuaskan,Shopee,Sangat Positif
Pengguna Google,5,"tolong diperbaiki fitur ngasih tipsnya, ga selalu muncul. padahal dikurir yang sama",Shopee,Sangat Positif
